session_id,user_id,start_time,end_time,session_length_s,region,platform,gpu_model,avg_fps,ping_ms,map_name,crash_flag,purchase_amount,party_size,input_method,build_version,is_featured_event,device_temp_c,session_type,is_long_session
sess_7417c2a0ffd3,user_249,2025-10-23 19:59:08-05:00,23/10/2025 20:49,3023.0,sa-east-1, XBOX ,,81.54,31.65,Forest,false,0.0,1,kbm,1.4.0-beta,0,52.9,casual,true
sess_6febfa2d228e,user_800,2025-10-11 23:49:32+00:00,10/11/2025 23:56,446.0,APAC,Switch,,79.24,74.67,Arena-1,0,14.39,3,kbm,v1.3.2,0,53.3,Ranked,0
sess_46ee18809dc3,user_1709,31/10/2025 22:00,2025-10-31T23:02:38Z,3701.0,APAC,Playstation,,60.64,74.32,ocean,False,0.0,9,controllr,1.3.2,0,47.0,casual,Yes
sess_8f110668184d,user_1451,27/08/2025 11:12,27/08/2025 11:17,300.0,us-east,mobile,,55.55,9.07,FOREST,false,0.0,1, Kbm ,latest,false,,casual,0
sess_9d274cc8cd80,user_1820,2025-10-22 07:26:09+00:00,2025-10-22 09:17:45+01:00,6696.0, APAC ,Pc,RX 6600,70.35,21.67,cave,0,0.0,2,TOUCH,,False,49.6, ranked ,True
sess_51f268dd82fe,user_889,02/22/2025 17:40,2025-02-22T19:29:50Z,6578.0, us-east , Pc ,Intel Iris,64.17,58.37,ocean,false,"0,00",2,touch,,No,61.4,Casual,Yes
sess_253bd01423b0,user_1369,2025-04-24T10:24:41Z,2025-04-24T11:49:49Z,5108.0, Eu ,Pc,RTX 3060,86.97,14.26,OCEAN,No,5.11,3,touch,v1.3.2,false,61.0, ranked ,1
sess_4a623b35c800,user_677,2025-01-12T18:45:01Z,2025-01-12 20:15:43-05:00,5442.0,eu,pc,RTX 3060,90.26,47.1,desert,0,,2,controller,latest,No,,ranked,Yes
sess_d39824d5c0db,user_2242,12/04/2025 11:47,2025-04-12T12:42:27Z,3273.0,EU,PLAYSTATION,,56.18,22.14,arena-1,0,0.0,1,TOUCH,latest,No,49.9,casual,true
sess_96a632294053,user_1958,2025-12-22 06:40:39-05:00,12/22/2025 08:17,5787.0,sa-east-1,pc,Intel Iris,65.53,45.53,Forest,No,0.0,2,controller,latest,false,43.8,RANKED,true
sess_26172e84bcc4,user_454,02/02/2025 22:57,03/02/2025 00:06,4142.0,EU,xbox,,41.99,97.28,CAVE,False,0.0,2,controllr,1.3.2,1,51.5,ranked,Yes
sess_727544d48edf,user_1956,21/04/2025 17:35,,485.0,us-west,Xbox,,63.02,43.09,City-xl,No,0.0,1,KB/M,,No,53.6,ranked,0
sess_a6abe71fae67,user_858,07/07/2025 23:50,2025-07-08T00:35:54Z,2706.0,sa-east-1,Mobile,,41.13,38.72,desert,No,0.0,0,touch,1.3.2,No,38.9,Casual,True
sess_21094a8a94f0,user_1408,2025-10-29 09:17:07-05:00,29/10/2025 09:55,2326.0,Apac,Xbox,,55.28,38.87,ARENA-1,False,"3,42",1, CONTROLLR ,1.3.2,False,60.8,casual,False
sess_fe4ae81d9483,user_2398,2025-10-25T07:21:31Z,10/25/2025 08:39,4667.0,Us-West,switch,,80.15,54.0,FOREST,false,"0,00",1,controller,v1.3.2,false,60.2,casual,Yes
sess_e19d4e85c58e,user_1689,2025-10-22T13:00:40Z,10/22/2025 13:58,3444.0,sa-east-1,PlayStation,,32.79,10.16,desert,0,0.0,1,kbm,,0,40.3,CASUAL,true
sess_7ad2021c346c,user_793,2025-09-29T06:47:31Z,29/09/2025 07:45,3466.0,Us-West,Xbox,,25.62,78.28,desert,False,0.0,5,Touch,,false,64.7,CASUAL,True
sess_e5f93353e608,user_763,04/04/2025 01:34,2025-04-04T01:47:34Z,794.0,EU,pc,Intel Iris,99.33,114.4,ocean,0,0.0,1,Controllr,latest,0,38.9,ranked,False
sess_e2b883a3b487,user_1584,10/21/2025 11:26,21/10/2025 11:42,994.0,US-EAST,XBOX,,46.37,70.89,Arena-1,No,"0,00",1,controller,v1.3.2,0,65.6,ranked,No
sess_916848af3064,user_485,2025-11-28 14:42:47+00:00,11/28/2025 15:15,1961.0,eu,PlayStation,,67.14,83.61,FOREST,0,2.71,1, KBM ,v1.3.2,Yes,94.5,ranked,False
sess_38f0265427ba,user_1967,2025-11-06 16:03:55+01:00,2025-11-06 18:00:35+01:00,7000.0,SA-EAST-1,switch,,74.93,43.21,Arena-1,False,0.0,4,touch,1.4,False,49.4,ranked,Yes
sess_344df894a51d,user_1027,2025-12-07 22:48:17-05:00,2025-12-07 22:58:45-05:00,628.0,US-WEST,pc,RTX 3060,79.11,10.89,Forest,No,"0,00",2,kbm,latest,False,52.0,casual,No
sess_7c283668d4d8,user_679,2025-02-11 14:57:40-05:00,2025-02-11T16:28:37Z,5457.0, us-east ,pc,RX 6600,82.96,44.57,desert,True,0.0,1,controller,latest,false,50.7,Ranked,1
sess_58b5d406d751,user_2440,05/13/2025 10:38,05/13/2025 11:45,4010.0,Sa-east-1,playstation,,54.38,71.89,arena-1,No,0.0,3,controller,,No,58.9,Casual,true
sess_02bb9cbe51e3,user_21,2025-12-19 06:42:14-05:00,2025-12-19 07:07:30+01:00,1516.0,eu,Pc,RTX 3060,100.88,97.17,FOREST,0,0.0,4,kbm,v1.3.2,False,56.5,CASUAL,False
sess_388dfb492b4a,user_1744,03/05/2025 23:56,03/06/2025 00:54,3495.0,Us-west,PC,Intel Iris,83.5,55.29,city-xl,false,3.26,2,KBM,1.4.0-beta,No,56.5,casual,True
sess_c0b2a3f093e4,user_1396,2025-10-18 17:40:31+00:00,18/10/2025 18:15,2099.0,sa-east-1,playstation,,46.58,25.73,Arena-1,No,"0,00",1,Controllr,1.4,0,41.3, Casual ,0
sess_6452af757de7,user_842,2025-11-04 07:01:01-05:00,04/11/2025 07:51,3042.0,Us-West,Pc,RX 6600,44.12,16.33, ocean ,True,9.84,2,controller,1.4.0-beta,No,51.3,ranked,Yes
sess_206ae8eda3d4,user_141,23/03/2025 18:22,2025-03-23 19:39:55+01:00,4616.0,Us-West,Xbox,,79.2,3.07,ARENA-1,false,0.0,4,touch,,true,70.2,RANKED,Yes
sess_e2cff3d5b343,user_441,2025-03-18 07:17:48-05:00,03/18/2025 08:16,3499.0,us-east,SWITCH,,76.28,107.97,Arena-1,false,0.0,1,KB/M,v1.3.2,False,59.2,casual,Yes
sess_e966354764a1,user_1164,04/05/2025 20:23,2025-05-04T20:32:10Z,521.0, APAC ,pc,GeForce RTX-3060,83.78,46.79, desert ,False,8.47,3,touch,1.3.2,false,47.4,RANKED,False
sess_00531d7dd1bd,user_2332,10/20/2025 16:26,20/10/2025 17:15,2916.0,us-east,PC,GTX1080,104.01,70.74,ARENA-1,No,3.99,3, Touch ,,No,65.4,CASUAL,1
sess_be36f8ca91f6,user_1090,08/09/2025 03:46,09/08/2025 03:56,553.0,APAC,PC,GeForce RTX-3060,94.44,69.27,Desert,No,0.0,1,KB/M,1.4,false,67.8,casual,false
sess_a3a7443e1bb5,user_412,2025-07-08 08:36:19+01:00,2025-07-08 10:17:45+01:00,6086.0, us-west ,pc,GeForce RTX-3060,74.63,99.2,CITY-XL,False,0.0,3,touch,1.4.0-beta,No,63.5,casual,Yes
sess_0dd9853c141f,user_1426,2025-08-12 16:32:49+01:00,2025-08-12T17:14:34Z,2505.0, Us-West ,PC,RTX 3060,133.06,124.81,OCEAN,No,0.0,3,kbm,,0,44.4,ranked,0
sess_2ca840f694fc,user_694,18/09/2025 13:09,2025-09-18 14:27:06+00:00,4675.0,us-west,Mobile,,65.65,88.05,Arena-1,0,0.0,3,Controller,,0,48.5,CASUAL,True
sess_522034621163,user_610,2025-04-15T21:48:25Z,2025-04-15 21:57:56+01:00,571.0,Sa-east-1,Mobile,,63.23,84.38,CITY-XL,Yes,0.0,1,Controllr,,1,49.3,CASUAL,False
sess_602f17896be2,user_1504,2025-08-02T02:07:10Z,08/02/2025 03:48,101.0,APAC, PC ,GeForce RTX-3060,64.54,, Ocean ,0,0.0,2,touch,,false,48.9,ranked,false
sess_2b694e4b7831,user_489,11/07/2025 18:59,11/07/2025 19:03,263.0, EU , Pc ,RTX 3060,44.07,90.34,desert,No,0.0,3,Kbm,1.4.0-beta,0,73.4,casual,No
sess_f3abf680e125,user_2175,2025-12-20T11:44:51Z,2025-12-20T12:04:26Z,1175.0,EU,MOBILE,,82.86,31.88,Forest,1,0.0,2,Controller,v1.3.2,False,56.1,Casual,False
sess_812e9599fbbb,user_59,2025-04-21 21:28:13+00:00,04/21/2025 21:44,959.0, Sa-east-1 ,switch,,40.89,80.31,cave,False,0.0,2,controller,1.3.2,False,56.9, ranked ,false
sess_b1be01c5ec13,user_1229,2025-10-29T08:34:45Z,29/10/2025 09:00,1543.0,Us-West,Xbox,,60.17,53.67,cave,False,"0,00",1,controller,latest,0,62.5,ranked,No
sess_d2600dce7411,user_2165,10/21/2025 06:09,10/21/2025 08:05,6976.0, Us-West ,pc,Intel Iris,96.32,100.53,ARENA-1,No,2.42,2,kbm,,False,46.7,ranked,1
sess_f2fbd6c17400,user_977,21/03/2025 06:02,03/21/2025 06:18,953.0,Us-West,MOBILE,,72.26,40.86,Arena-1,No,0.0,1,kb/m,1.4,false,49.0,ranked,0
sess_9658cc2232a6,user_1112,2025-05-30T14:27:46Z,2025-05-30T14:46:12Z,110600.0,apac,Mobile,,12.23,6.25,Arena-1,False,0.0,3,KB/M,,False,52.9, CASUAL ,Yes
sess_e813b65fa378,user_353,01/17/2025 15:32,01/17/2025 15:26,-329.0,EU,playstation,,50.24,48.23,desert,0,7.5,5,Kb/m,v1.3.2,0,55.2,Casual,0
sess_748d91ab2f06,user_571,10/28/2025 21:27,10/28/2025 23:25,7080.0,us-east,PC,RTX 3060,89.33,15.06,Arena-1,false,0.0,2,Touch,,False,63.6,Ranked,1
sess_6a82a8b4c21b,user_1483,2025-08-10T18:10:10Z,10/08/2025 19:27,4667.0,us-west,Xbox,,68.5,49.2,cave,0,"0,00",2,CONTROLLR,v1.3.2,No,35.7,ranked,True
sess_d3fceafa271f,user_1502,2025-03-16T02:02:39Z,2025-03-16T03:46:22Z,6223.0,eu, Xbox ,,58.09,75.74,Forest,0,0.0,3,KB/M,,0,56.6,RANKED,1
sess_35459520b812,user_1222,2025-03-21 17:50:04+00:00,2025-03-21T19:03:50Z,4426.0,sa-east-1,Mobile,,51.36,28.45,FOREST,true,0.0,1,kbm,1.4.0-beta,false,66.3,ranked,True
sess_7720299c5521,user_390,2025-09-29T23:36:30Z,09/30/2025 01:36,7193.0,EU,Switch,,58.43,49.01,ocean,No,0.0,4, touch ,1.4,0,49.8, ranked ,True
sess_fe624e03f9e2,user_330,03/29/2025 05:46,2025-03-29T07:17:29Z,5486.0,sa-east-1,pc,GeForce RTX-3060,97.3,53.8,forest,Yes,0.0,4,KB/M,latest,false,53.3,ranked,true
sess_3f160dc47d00,user_1732,25/03/2025 08:45,2025-03-25 10:22:13+00:00,5806.0,sa-east-1,MOBILE,,58.08,70.1,cave,0,10.74,1,KB/M,latest,False,51.7,Ranked,True
sess_06cc065879d1,user_1821,27/04/2025 09:06,04/27/2025 10:04,3484.0,Apac,PC,GeForce RTX-3060,87.36,18.85,cave,No,7.72,3,kb/m,latest,false,63.6,ranked,true
sess_9e92164237a3,user_1061,2025-10-31 20:14:03+00:00,2025-10-31 21:01:38-05:00,2855.0,us-west, Xbox ,,90.78,128.29,ocean,False,15.05,3,KBM,,0,72.8,CASUAL,True
sess_c41ac3784c1a,user_2420,14/08/2025 04:19,2025-08-14T05:47:47Z,5294.0,sa-east-1,XBOX,,40.67,25.15,city-xl,false,0.0,1,KB/M,1.4,0,61.8,CASUAL,Yes
sess_4a47379d3c78,user_176,2025-03-25 01:32:21+00:00,2025-03-25 03:03:33+01:00,5472.0, EU ,MOBILE,,51.63,64.86,desert,false,"7,89",1, KB/M ,,0,54.1,RANKED,Yes
sess_dec2123921fb,user_411,2025-10-25T14:35:18Z,10/25/2025 16:17,6149.0,Us-West,SWITCH,,50.03,103.68,Ocean,0,7.79,2,controller,latest,false,54.9,casual,True
sess_19f22d39b09d,user_2088,2025-03-14 05:22:47-05:00,2025-03-14 06:14:50-05:00,3123.0,APAC,pc,RTX-4090,97.45,90.1,CITY-XL,0,0.0,5,Controller,v1.3.2,False,57.2,casual,1
sess_b548bb30c6e4,user_2483,11/11/2025 18:14,11/11/2025 19:46,5543.0,Apac,Mobile,,63.52,66.59,city-xl,false,0.0,9,TOUCH,1.4.0-beta,Yes,63.1,CASUAL,Yes
sess_0a492e654ce3,user_1073,2025-09-24 22:51:59-05:00,09/24/2025 23:33,2490.0,EU,Xbox,,70.28,62.91,cave,No,0.0,3,kbm,v1.3.2,No,52.2,casual,false
sess_61497cc39d89,user_1904,11/18/2025 10:39,2025-11-18 10:35:06+01:00,-290.0,us-east,Playstation,,58.63,6.67,FOREST,0,0.0,1,CONTROLLR,,No,63.9,Casual,0
sess_984e5b89d061,user_1002,22/10/2025 15:57,2025-10-22T15:49:36Z,-447.0,apac,pc,GeForce RTX-3060,86.86,77.95,desert,No,0.42,2,Controller,v1.3.2,Yes,51.9,ranked,No
sess_a4de5e9ba04b,user_593,08/03/2025 11:42,03/08/2025 12:13,1864.0,APAC,Switch,,68.25,25.68,desert,False,0.0,1,kbm,1.4,false,48.2,casual,No
sess_44159287a23e,user_1149,2025-10-25T14:10:17Z,25/10/2025 14:36,1599.0,us-west,xbox,,62.22,63.05,CITY-XL,False,24.94,2,Kbm,v1.3.2,False,51.5,RANKED,0
sess_f0cb4a28ea2a,user_2200,2025-03-30T16:14:09Z,2025-03-30T18:03:02Z,6533.0,Sa-east-1,PC,RTX 3060,73.51,49.05,CITY-XL,No,2.88,4,CONTROLLER,1.4,0,57.6,Casual,Yes
sess_b0946a47f3d2,user_176,2025-02-20T23:04:47Z,2025-02-21 00:06:08+00:00,3681.0,sa-east-1,PC,RTX 3060,92.28,48.86,OCEAN,false,0.0,3,controller,1.4,False,53.4,casual,true
sess_cf0af9fd59ba,user_722,31/07/2025 17:28,07/31/2025 19:13,6346.0,US-WEST,SWITCH,,40.83,16.3,ocean,false,"0,00",5,touch,1.4,0,66.2,casual,True
sess_5a50b62af6ec,user_187,2025-04-24T12:49:27Z,2025-04-24 13:53:30-05:00,64.0, us-east ,PC,GeForce RTX-3060,85.02,11.69,arena-1,false,0.34,1, controllr ,1.3.2,No,, CASUAL ,false
sess_7f5a098007e2,user_2351,2025-09-30 15:05:19+01:00,2025-09-30 16:59:55+01:00,6876.0,EU,Switch,,71.65,47.78,CITY-XL,False,16.69,2,Touch,1.4.0-beta,No,91.1,ranked,Yes
sess_b5c46af63402,user_555,2025-03-26 08:01:31+01:00,26/03/2025 08:35,33.0,US-WEST,PC,Intel Iris,85.55,77.49,CITY-XL,False,-0.94,3,controllr,,No,50.6,casual,0
sess_3bbc25e320f1,user_2031,2025-03-30 09:07:53-05:00,2025-03-30T10:52:42Z,6289.0,Us-West,PC,RTX-4090,87.48,7.65,desert,False,0.0,3, touch ,1.4,false,58.0,CASUAL,True
sess_4ad355d0ecfd,user_2008,10/18/2025 10:05,18/10/2025 10:46,2429.0,sa-east-1,XBOX,,52.32,109.53,Forest,1,"0,00",1,controller,,No,57.1,ranked,No
sess_f4f9f4e000ed,user_286,06/06/2025 22:16,2025-06-06T22:52:05Z,2165.0,apac,pc,GeForce RTX-3060,77.49,100.08,ocean,False,5.07,3, touch ,1.4,0,53.0,Casual,0
sess_edf50bee93b1,user_794,11/08/2025 08:16,2025-08-11T08:47:21Z,1849.0,apac,Mobile,,57.73,0.13,ocean,No,0.0,1,touch,latest,No,67.2,casual,False
sess_81892e95eebc,user_712,2025-03-24T20:14:45Z,03/24/2025 22:02,6484.0,APAC,pc,GTX1080,86.87,23.44,Arena-1,False,0.0,3,KB/M,v1.3.2,0,53.6,casual,Yes
sess_5821f863cd89,user_631,2025-11-15T11:38:01Z,2025-11-15T13:26:04Z,6483.0,EU,MOBILE,,60.49,50.34,forest,0,0.0,9,controllr,latest,false,59.8,RANKED,True
sess_4564bd558a53,user_1985,07/12/2025 15:13,2025-07-12T15:50:05Z,2171.0,Us-east,Xbox,,70.7,10.04,desert,false,0.0,2,controller,1.3.2,No,62.5,CASUAL,false
sess_041e3a098b7b,user_4,2025-10-20 07:59:59+00:00,2025-10-20 09:50:17-05:00,6618.0,US-EAST,Switch,,21.91,91.44, ocean ,false,0.0,3,KB/M,1.4.0-beta,0,49.9,RANKED,Yes
sess_58e6e5e3502f,user_432,2025-12-18T10:35:01Z,18/12/2025 12:16,6114.0, us-west ,Xbox,,63.03,34.74,city-xl,0,0.0,0,touch,,False,52.7,ranked,true
sess_067f138b3afd,user_2410,2025-01-16T02:11:50Z,2025-01-16T02:24:57Z,787.0, sa-east-1 , Xbox ,,63.79,66.38, cave ,False,0.0,1,controller,latest,No,53.1,casual,false
sess_736593e46b4e,user_873,2025-01-10T18:10:10Z,2025-01-10T18:16:19Z,369.0,sa-east-1,mobile,,65.13,82.58,cave,0,"0,00",4,KB/M,1.4,False,59.8,casual,false
sess_e7f327699ee3,user_1943,11/06/2025 23:02,2025-06-12 00:53:00+00:00,6655.0,US-EAST, Xbox ,,41.99,9.0,cave,No,0.0,4,CONTROLLER,latest,false,54.2,RANKED,true
sess_ac7cafdbdf90,user_1095,22/09/2025 18:46,22/09/2025 19:52,3966.0,us-east,xbox,,43.79,55.0,CITY-XL,0,"0,00",5,KB/M,,True,59.4,Casual,True
sess_b07845a76253,user_868,2025-02-01 00:42:55-05:00,2025-02-01T01:47:05Z,3850.0,Us-west,PC,GTX1080,94.08,93.65,DESERT,No,"0,00",9,CONTROLLR,latest,0,37.3, ranked ,true
sess_252ec6f0da07,user_2221,2025-06-05T06:06:54Z,06/05/2025 07:14,4039.0, apac ,xbox,,22.4,51.94, Forest ,false,"0,00",4,CONTROLLR,v1.3.2,No,51.9,RANKED,Yes
sess_2697ee206f88,user_2171,04/02/2025 14:55,04/02/2025 16:00,3907.0,Eu,pc,RTX 3060,93.73,588.81,cave,false,2.31,5,KB/M,,False,56.9,ranked,Yes
sess_38bfccbd3ac0,user_1450,29/03/2025 18:52,03/29/2025 20:22,5438.0,EU,pc,GeForce RTX-3060,108.91,72.37,DESERT,false,0.14,2,kbm,latest,false,54.2,casual,true
sess_941a95a7747d,user_217,02/06/2025 21:51,2025-06-02T22:22:21Z,1860.0,us-east,Pc,RTX 3060,60.79,103.21,Arena-1,No,7.16,2, TOUCH ,1.4,0,55.2,casual,No
sess_15007b0682e0,user_2300,20/03/2025 16:36,2025-03-20T18:35:09Z,118.0,Us-west,Xbox,,10000.0,37.94,CITY-XL,false,0.0,1,touch,1.4.0-beta,0,56.0,RANKED,False
sess_07edcd14ac98,user_2076,03/08/2025 10:09,08/03/2025 12:08,7111.0,Sa-east-1,playstation,,63.75,46.94,DESERT,0,0.0,2,kb/m,1.4.0-beta,false,39.6,casual,true
sess_330877623a83,user_2202,2025-03-21T07:48:31Z,21/03/2025 09:24,5787.0,APAC,XBOX,,61.78,98.37,cave,false,2.56,2,controller,1.4,false,,Casual,True
sess_639ec5ec398a,user_2265,12/09/2025 08:44,09/12/2025 09:34,2988.0,APAC,pc,Intel Iris,91.24,56.87,ocean,0,0.0,1,CONTROLLR,1.4.0-beta,No,62.3,Casual,Yes
sess_9da502a94d1f,user_1761,27/07/2025 06:40,07/27/2025 07:21,2419.0,apac,pc,RTX 3060,89.58,12.46,DESERT,false,"0,00",1,KB/M,latest,false,62.5,ranked,false
sess_d217c22f5836,user_1121,2025-03-20T15:15:56Z,2025-03-20 16:01:29+00:00,45.0,sa-east-1,pc,RX 6600,87.29,27.46,forest,No,-4.09,1,CONTROLLR,1.4.0-beta,False,62.6,casual,No
sess_6deaf3b3f5b5,user_105,07/04/2025 23:09,07/04/2025 23:55,2766.0,Us-west,PlayStation,,91.34,63.11,FOREST,False,0.0,1,kbm,1.4,False,46.1,Casual,1
sess_25a7a47d817b,user_1126,09/23/2025 03:28,23/09/2025 04:15,2818.0,sa-east-1,Switch,,25.57,26.98,Arena-1,0,0.0,2,KB/M,1.3.2,False,47.0,Ranked,Yes
sess_94ef68cb7e2b,user_909,2025-04-17T00:37:17Z,2025-04-17T01:02:58Z,1541.0,Us-east,Pc,GeForce RTX-3060,61.4,36.85,ARENA-1,False,0.0,3,kbm,,false,49.7,ranked,No
sess_8bb6e4bb3fd5,user_891,10/20/2025 06:01,2025-10-20 06:44:30-05:00,2583.0,EU,PC,Intel Iris,101.31,73.3,Forest,0,0.0,5,controllr,1.3.2,false,58.2,Casual,false
sess_5a80b953da63,user_689,27/02/2025 04:39,02/27/2025 06:03,84.0,apac,PC,RTX-4090,111.73,475.24,ARENA-1,true,"0,00",4,controller,1.3.2,0,,CASUAL,False
sess_2fab05507f7b,user_1556,2025-03-29 23:52:05+00:00,2025-03-30T00:59:05Z,4020.0, US-EAST ,Switch,,29.1,53.41,Forest,false,0.0,2,KBM,1.4.0-beta,No,55.7,RANKED,True
sess_cf3544f5202e,user_342,04/06/2025 12:40,2025-06-04T12:59:44Z,1163.0,apac,Xbox,,46.18,58.8,Forest,0,13.58,1,TOUCH,v1.3.2,0,44.5,casual,false
sess_617a40606ba0,user_1503,2025-07-16 10:11:45-05:00,2025-07-16 11:22:02+00:00,4217.0,APAC,switch,,81.0,79.73,ocean,0,"0,00",2,controllr,1.3.2,0,55.9,casual,Yes
sess_3c0824231092,user_824,22/01/2025 19:22,2025-01-22T20:19:56Z,3418.0,sa-east-1,Pc,RX 6600,75.59,66.52, desert ,No,0.0,1,controller,v1.3.2,No,61.4,ranked,Yes
sess_a7c970253df8,user_769,11/30/2025 22:49,30/11/2025 23:14,1501.0,Us-West,Pc,Intel Iris,72.02,96.05,ocean,false,0.0,3,touch,1.4.0-beta,False,62.5,RANKED,False
sess_420666af50e1,user_1252,2025-11-16 15:18:07+00:00,2025-11-16T16:02:14Z,2647.0,APAC,Mobile,,73.79,589.67,Cave,False,0.0,1,kbm,,False,52.1,Casual,false
sess_1135b6cbb67a,user_624,2025-10-29T07:45:12Z,10/29/2025 09:10,5143.0,US-WEST, pc ,GeForce RTX-3060,101.15,103.77,ARENA-1,false,0.0,2,kbm,1.4,False,45.0,casual,true
sess_1c90254c7aa9,user_1881,2025-07-17 04:34:33+00:00,2025-07-17 05:48:16+01:00,4423.0,APAC,pc,RTX-4090,64.19,4.89, CITY-XL ,No,0.0,2,KB/M,1.4,No,44.1,ranked,1
sess_2414dde3456d,user_776,21/08/2025 08:36,2025-08-21 09:33:34+01:00,3427.0, EU ,pc,GTX1080,79.49,43.69,CITY-XL,0,3.75,1,controller,v1.3.2,0,52.6,ranked,Yes
sess_51c0bf49adff,user_346,2025-10-02 14:37:59+00:00,2025-10-02T16:14:27Z,5788.0,us-east, SWITCH ,,64.0,47.61,cave,False,0.0,1, kb/m ,,0,54.6, casual ,True
sess_4061b95b36e8,user_915,10/06/2025 21:46,10/06/2025 23:19,5547.0, APAC ,Mobile,,55.26,3.24,cave,No,0.55,1, controllr ,1.4,false,49.1,Casual,1
sess_e853b41f1cde,user_1501,2025-03-21 02:54:43-05:00,03/21/2025 03:29,2071.0,SA-EAST-1, Mobile ,,63.51,12.15,OCEAN,true,8.81,5,controller,1.4.0-beta,false,63.0,casual,false
sess_541e04511e1f,user_349,2025-08-17T00:07:21Z,08/17/2025 00:36,1774.0,EU,PlayStation,,30.19,11.91,City-xl,False,4.45,4,Controller,,0,55.0,Ranked,No
sess_823e4918d571,user_525,2025-06-09 17:47:53+01:00,06/09/2025 19:06,4706.0,us-east,pc,RTX 3060,118.32,3.01,ocean,No,0.0,3,touch,1.4,false,48.9,CASUAL,True
sess_cd926f37c9e7,user_547,2025-03-29 02:04:21+00:00,2025-03-29 03:11:54-05:00,4053.0,SA-EAST-1,PC,RTX 3060,102.51,0.89,cave,No,0.0,1,controllr,v1.3.2,false,50.2, ranked ,Yes
sess_2c793e2b095a,user_2285,2025-07-05T03:50:56Z,05/07/2025 04:06,-909.0,Apac,Mobile,,26.36,20.79,ocean,false,0.0,1,Touch,1.4,False,54.5,casual,false
sess_0f7e3b8d5c1e,user_613,23/10/2025 15:25,2025-10-23 17:18:35-05:00,6774.0,us-east,xbox,,91.93,71.16, Cave ,true,-13.16,3,controller,1.4,No,62.9,casual,1
sess_badad4cd3f85,user_2097,2025-11-25T03:13:25Z,25/11/2025 04:27,4471.0,us-east, Switch ,,41.83,19.38,Arena-1,False,0.0,4,KBM,1.3.2,False,55.2,ranked,Yes
sess_4c79cb7f4647,user_1431,09/10/2025 16:32,10/09/2025 17:03,1876.0,US-EAST,PlayStation,,60.13,69.38,ocean,false,0.0,3,touch,latest,False,48.0,casual,0
sess_44c45cf2f7c8,user_2258,10/22/2025 18:55,2025-10-22T20:10:21Z,4486.0,sa-east-1, Mobile ,,14.11,35.86,desert,1,0.0,1,controllr,latest,1,,ranked,Yes
sess_494be160f69c,user_628,11/02/2025 12:47,02/11/2025 13:22,2097.0,APAC,mobile,,65.23,52.2,OCEAN,false,-6.49,2,controller,1.4.0-beta,false,50.3,CASUAL,No
sess_7de978bda6dd,user_1940,2025-10-23 01:27:16-05:00,2025-10-23T03:00:02Z,5566.0,Us-West,PlayStation,,31.86,49.45,ocean,False,0.0,1,kb/m,1.4.0-beta,false,57.9,RANKED,Yes
sess_67a9b33bae1f,user_1148,07/23/2025 03:41,23/07/2025 04:55,4457.0,Us-West,Switch,,58.69,16.74,forest,No,0.0,2,controllr,1.4,0,61.4,casual,True
sess_9ab51b4ca6e3,user_2054,2025-03-22T01:28:07Z,03/22/2025 03:10,6140.0,us-east,pc,Intel Iris,110.22,75.2,CITY-XL,false,0.0,5,touch,,No,59.0,ranked,Yes
sess_4f824ff15f5d,user_2060,17/10/2025 06:21,10/17/2025 06:27,362.0,US-WEST,pc,GeForce RTX-3060,86.2,101.21,desert,true,0.0,1, controllr ,v1.3.2,True,,Casual,false
sess_37fd8b8b25b7,user_1658,2025-10-12T11:21:10Z,12/10/2025 12:34,4388.0,us-west,xbox,,61.27,21.81,Forest,0,0.0,3,kbm,1.3.2,0,49.6,ranked,true
sess_b313fa702459,user_352,25/10/2025 02:18,25/10/2025 03:44,85.0, us-west ,MOBILE,,52.14,24.04, arena-1 ,0,0.0,3,Kb/m,,False,60.6,Ranked,false
sess_9b03a7dc8a91,user_1432,03/29/2025 15:21,03/29/2025 16:26,3863.0,US-WEST,XBOX,,58.45,521.51,desert,No,0.0,2,Controller,,false,65.3,ranked,true
sess_123a41aa3a1d,user_3,2025-11-25T11:15:06Z,25/11/2025 11:49,2068.0,Us-West,pc,RTX-4090,75.02,33.95,FOREST,false,0.0,2,controller,1.4.0-beta,false,52.2,RANKED,No
sess_9e56159f8694,user_877,2025-03-23 00:16:33+00:00,23/03/2025 02:04,6466.0, US-WEST ,PC,RTX 3060,86.9,96.53,Arena-1,false,"18,41",1,controllr,,false,50.7,ranked,True
sess_5672ff902a03,user_60,03/25/2025 09:31,03/25/2025 10:01,1775.0,us-west, mobile ,,36.11,111.29,ocean,false,0.0,4,controllr,,False,58.5,ranked,0
sess_44bf4513b8f8,user_1638,2025-11-05 05:25:51-05:00,2025-11-05 06:16:48+00:00,3057.0,EU,pc,RTX-4090,53.22,34.11, Forest ,No,"37,58",2,TOUCH,v1.3.2,0,72.2,CASUAL,1
sess_3b8755737563,user_698,12/01/2025 12:10,2025-12-01T12:49:28Z,2323.0,Us-east,mobile,,50.41,28.35,City-xl,False,0.0,2,kbm,v1.3.2,0,57.9,ranked,No
sess_9d20596eb05b,user_34,2025-03-28 13:51:11-05:00,28/03/2025 14:11,1197.0,us-east,Switch,,63.98,45.78,arena-1,0,0.0,9,touch,1.3.2,False,,ranked,0
