event_id,user_id,repo_id,timestamp,event_type,lines_added,lines_deleted,files_changed,dominant_language,ci_status,coverage_percent,editor,os,time_to_ci_minutes,build_duration_s,tests_run,tests_failed,is_weekend,pr_merge_time_hours,label_is_high_quality,exam_period,commit_message_length,is_bot_user
evt_f1d29c9c260c,user_1873,repo_693,2025-10-24 06:43:03+00:00,PR_OPENED,3,10,2,JavaScript,Success,97.8,Nano,WIN,,4.45,149,12,false,58.4,No,No,83.0,human
evt_b0cea1af5e26,user_2969,repo_542,10/27/2025 23:48,TEST_RUN,25,7,15,Rust,Success,88.4,Nano,macos,19.17,,119,18,0,,false,1,69.0,human
evt_c2b4adec95e3,user_545,repo_596,02/14/2025 09:31,Pr_opened,23,3,3,Python,FAILURE,80.0,Intellij,MACOS,8.94,273.63,114,9,False,9.2,False,False,42.0, HUMAN 
evt_a9afac017a26,user_547,repo_503,10/27/2025 19:47, commit ,52,23,8,python,CANCELLED,84.7,Sublime,Linux,10.63,2.6,106,15,0,,0,true,49.0,Human
evt_d2b0fbb7fc9f,user_2045,repo_270,25/01/2025 05:31,push,12,12,1,java,success,98.6,Vim,WIN,20.86,444.05,137,153,1,,No,false,71.0,human
evt_f0900109dde3,user_216,repo_32,2025-01-25T08:23:27Z,ci_run,10,0,11, JavaScript ,SUCCESS,"83,9",Nano,Windows,7.08,227.15,143,30,Yes,,0,false,32.0, HUMAN 
evt_874088134013,user_2427,repo_709,2025-03-23T21:51:36Z,PR_MERGED,6,2,3,C++,cancelled,66.5,IntelliJ,Linux,,306.44,149,4,true,51.7,False,False,65.0,human
evt_b8e0b1c2b312,user_916,repo_793,2025-05-14T13:49:13Z,COMMIT,0,6,3,JAVA,cancelled,36.6,VSCODE,LINUX,10.3,312.69,125,11,false,,False,False,62.0, HUMAN 
evt_87d7ac2cbdae,user_1195,repo_64,10/06/2025 18:59,PR_MERGED,7,36,1,JavaScript,cancelled,88.8,Vim,Windows,2.53,6.68,126,15,False,59.6,No,No,89.0, HUMAN 
evt_5808cbebd566,user_2296,repo_903,29/09/2025 16:02,review_comment,3,27,6,JAVASCRIPT, FAILURE ,64.0,vim,Windows,12.02,395.59,102,10,0,,false,No,58.0,Human
evt_c78730809755,user_347,repo_222,2025-07-16 12:24:14+00:00,pr_merged,2,4,3,Go,success,53.3,Nano,WIN,0.82,185.52,149,11,0,24.8,false,false,,human
evt_8662351f483e,user_972,repo_285,12/16/2025 11:24,pr_merged,109,8,3,Go,SUCCESS,100,Intellij,win,24.58,399.01,139,15,False,58.4,No,0,57.0,human
evt_fcd95890ffa3,user_2702,repo_1157,2025-10-29 15:24:26-05:00,commit,25,2,1,JAVA,success,79.7,SUBLIME,MACOS,9.82,443.31,99,11,No,,0,true,24.0, HUMAN 
evt_967ff097700f,user_2199,repo_901,27/09/2025 16:26,ci_run,14,6,1,Rust,Failed,74.6,Intellij,linux,11.57,199.11,108,3,1,,0,0,, Bot 
evt_f20c5a0f51fc,user_2892,repo_147,2025-04-27T23:08:12Z,test_run,7,20,2,Python,Success,75.5,vim,Win,4.75,,114,12,1,,False,false,53.0,Human
evt_5c5146fdb01d,user_2834,repo_852,06/19/2025 03:38,push,0,0,1,Java,FAILED,74.2,nano,Win,0.56,271.43,110,12,No,,False,0,61.0,human
evt_6e6f3ae84e6b,user_2221,repo_73,08/21/2025 09:01,pr_opened,23,12,2,Python,FAILED,81.9,Vim,macos,11.65,598.1,135,15,false,1.5,No,No,79.0,human
evt_408ecd4d6739,user_2063,repo_139,2025-01-22T12:29:18Z,Push,25,13,3,C++,failure,74.1,Vscode,WIN,7.59,48.93,183,5,No,,False,false,61.0, HUMAN 
evt_9cd346b9966f,user_2424,repo_788,19/03/2025 03:00,pr_opened,0,30,3,Python,success,64.8,Nano,WIN,15.17,379.88,59,7,false,37.0,No,0,47.0,human
evt_908e8b104564,user_909,repo_369,05/16/2025 22:23,pr_merged,1,1,1,python,failure,46.1,Vim,win,9.62,357.28,213,2,No,47.7,False,False,28.0, HUMAN 
evt_c783d83bfaef,user_788,repo_671,24/08/2025 21:26, ci_run ,0,2,2,go,FAILURE,69.2,Vim,Linux,,289.81,68,4,true,,False,0,74.0,human
evt_d87874f7d560,user_738,repo_12,03/10/2025 20:37,push,21,27,4,RUST,SUCCESS,82.2,vim,linux,32.07,309.02,109,23,0,,False,false,31.0,Human
evt_ce87b6a0ff63,user_2151,repo_849,2025-01-04 16:09:04+01:00, review_comment ,8,2,1,python,success,57.3,Vim,macos,1.73,6.49,121,14,Yes,,0,false,78.0,Human
evt_0f232a8379d9,user_1087,repo_267,02/19/2025 23:56,ci_run,6,3,1,RUST,FAILED,100,vim, macOS ,3.95,430.51,115,7,No,,False,No,30.0,human
evt_b3b57ba63f4f,user_1923,repo_585,24/12/2025 12:06,pr_opened,8,24,2,Python,success,71.4,sublime,windows,11.94,161.59,211,0,0,24.6,false,0,40.0,Human
evt_fc9b93671256,user_2477,repo_1042,2025-02-28T19:24:29Z,test_run,10,0,1,Go,FAILED,60.9,Sublime,linux,12.75,206.21,153,1,false,,False,No,40.0,Human
evt_c7806ff2bf8c,user_652,repo_229,2025-02-17 01:55:08+00:00,pr_opened,1,8,19,RUST,CANCELLED,67.8,Vim,linux,4.06,376.16,156,17,No,57.3,0,0,73.0,Human
evt_902be0f63b55,user_617,repo_957,05/01/2025 10:09,test_run,1,7,4,Go,success,78.3,Nano,WIN,10.18,265.17,114,20,True,,0,No,48.0,human
evt_5291a3ec0768,user_1072,repo_420,2025-10-23 16:11:05+01:00, Test_run ,19,18,2,JAVASCRIPT,Cancelled,"71,2",vscode,Linux,15.47,420.64,71,2,False,,0,False,12.0,human
evt_46c75407b45e,user_1139,repo_1117,2025-10-28T12:56:44Z,Pr_opened,25,1,1,Python,SUCCESS,"121,80266466334652",sublime, WIN ,4.16,377.43,92,2,False,35.8,False,1,54.0,human
evt_c00f3c162482,user_1639,repo_137,2025-04-17 11:10:58+00:00,PUSH,55,4,1,PYTHON,failed,51.4,Vscode,macOS,14.65,170.76,139,17,false,,false,false,59.0, HUMAN 
evt_5e3db8cf14f5,user_1878,repo_1046,2025-04-05T08:45:19Z,commit,6,16,5,Java,success,81.9,vscode,LINUX,8.72,482.62,157,9,1,,0,False,60.0,human
evt_a22810f2cca1,user_1995,repo_666,2025-12-23 18:39:14-05:00, Ci_run ,15,5,1,JAVASCRIPT,Cancelled,73.8,INTELLIJ,Windows,18.7,322.6,94,21,false,,No,No,18.0,Human
evt_430008527adb,user_2779,repo_808,26/02/2025 20:07,PR_MERGED,44,12,1,JavaScript,CANCELLED,100, Sublime , linux ,8.7,336.22,128,5,false,6.9,1,False,18.0,Human
evt_36a10fe7cf42,user_2047,repo_938,2025-03-21 17:32:16-05:00, push ,2,1,1,python,SUCCESS,75.2,Nano,WIN,3.34,280.1,101,129,0,,False,0,29.0, HUMAN 
evt_ddada52ad056,user_2993,repo_383,11/22/2025 09:17, Pr_opened ,46,10,1,go,failure,126.02802386122852,Nano,windows,11.34,320.57,141,12,Yes,36.4,No,No,13.0, HUMAN 
evt_0b8f672b9494,user_2140,repo_992,19/08/2025 14:04, ci_run ,11,1,1,Python,failure,69.6,vscode,macOS,8.58,197.78,84,8,false,,0,False,19.0,human
evt_ad4af67a62f7,user_2103,repo_338,05/14/2025 20:49,ci_run,1,8,2,Rust,failure,69.4,SUBLIME,LINUX,18.49,208.78,128,9,0,,False,No,29.0, HUMAN 
evt_0e29a4a621da,user_2156,repo_843,04/09/2025 19:00,commit,6,9,4,JAVASCRIPT,FAILED,61.2,nano,WIN,13.93,539.72,236,5,No,,false,False,62.0,human
evt_2ed2feab8709,user_130,repo_1123,30/03/2025 23:33,commit,5,7,4,GO,FAILED,"65,2",vscode,linux,4.18,499.39,140,15,True,,No,Yes,47.0,Human
evt_e958e4e7a910,user_1049,repo_850,2025-03-22 09:50:11-05:00,ci_run,2,6,1,PYTHON, cancelled ,79.5,Vim,Linux,5.93,475.66,140,5,true,,false,false,49.0,human
evt_ea50da6e87c4,user_536,repo_640,10/25/2025 06:58,pr_opened,8,15,2,java,failure,62.8,Vim,linux,6.5,147.62,170,0,1,6.4,false,1,61.0,human
evt_27df57e66caa,user_1995,repo_98,2025-06-07T11:42:29Z,Pr_merged,3,33,2,Python,CANCELLED,91.4,SUBLIME,Windows,10.09,242.49,152,4,1,56.7,True,False,39.0,human
evt_f1f642ede8b5,user_100,repo_921,10/24/2025 12:27,test_run,8,8,1,C++, SUCCESS ,57.6,VSCODE,Win,13.74,400.4,101,0,0,,No,false,48.0,Human
evt_a74bfbbb31a9,user_1972,repo_562,2025-12-17T06:59:48Z,Commit,19,3,1,javascript, success ,50.1,vim,macOS,7.69,170.45,169,14,0,,false,0,37.0,Human
evt_e043248a8c9b,user_859,repo_294,2025-06-10T04:49:53Z,Review_comment,12,3,3,javascript,SUCCESS,68.4,VSCODE,macos,8.08,298.17,105,0,False,,false,0,,Human
evt_78909ea9f231,user_2915,repo_656,23/03/2025 17:21, push ,31,7,1,PYTHON,FAILED,96.7, SUBLIME ,Windows,13.72,279.81,101,20,1,,False,0,14.0,Human
evt_8618b6a47385,user_2916,repo_849,23/06/2025 09:26,ci_run,29,19,1,Java,SUCCESS,100,vim,macOS,9.51,465.0,185,9,No,,True,false,62.0,human
evt_1625f368305e,user_848,repo_414,16/05/2025 03:42,push,11,10,1,C++,cancelled,90.7,nano,LINUX,0.43,275.03,48,4,0,,No,0,53.0,Human
evt_f7979bfc7acf,user_2558,repo_205,2025-09-04 04:56:37-05:00,PUSH,21,8,2,JAVASCRIPT,cancelled,84.2,Nano, LINUX ,21.12,316.14,147,0,False,,False,false,37.0,Human
evt_77a9dbf89f94,user_461,repo_321,22/03/2025 06:02,push,2,6,6,javascript,success,80.6,NANO,linux,11.13,264.14,94,4,1,,0,false,50.0,Human
evt_b03812070f63,user_1119,repo_508,2025-04-29 04:09:13-05:00,Commit,4,11,4,C++,SUCCESS,90.8,Vim,WIN,13.07,155.77,142,10,False,,No,No,45.0,BOT
evt_b33c9d218fea,user_439,repo_670,2025-09-25T04:18:43Z,ci_run,14,2,1,rust,FAILURE,76.2,sublime,Linux,0.22,361.91,242,13,0,,No,0,18.0,bot
evt_cda79f88318c,user_2694,repo_812,03/24/2025 21:55,Pr_opened,7,4,2,JavaScript,Success,86.7, intellij ,windows,14.69,,131,14,false,31.6,No,false,60.0,Human
evt_358286c2c949,user_2486,repo_399,2025-04-20 13:38:30+01:00, ci_run ,19,4,6,Java, SUCCESS ,96.6,NANO,Linux,9.43,263.58,100,20,1,,No,No,23.0,human
evt_2620cb819189,user_1896,repo_791,2025-10-05 05:09:25+01:00,pr_merged,18,47,1,rust,failure,73.8,Nano,linux,11.49,,13,14,Yes,42.6,False,False,38.0,human
evt_122af9779fd8,user_381,repo_112,2025-07-17T14:27:27Z,pr_merged,6,7,1,javascript,Failure,75.5,Vim,Linux,8.54,481.63,106,6,0,90.6,0,false,29.0,Human
evt_0f573739339c,user_606,repo_732,28/02/2025 00:25,ci_run,10,18,4,Java,SUCCESS,86.9,Sublime,linux,714.96,269.13,107,2,False,,1,No,39.0,Human
evt_0366a5a3c0c8,user_1018,repo_581,19/03/2025 17:13,pr_opened,3,26,4, rust ,failure,67.4,IntelliJ,Linux,8.97,311.01,134,23,False,30.0,0,No,61.0, HUMAN 
evt_e085f1dd0aa9,user_193,repo_813,2025-10-23 20:04:43+01:00,PUSH,13,3,1,Go,SUCCESS,55.2,IntelliJ,macos,1132.77,111.62,208,18,false,,No,No,70.0,human
evt_8fce10cf3925,user_1216,repo_502,2025-10-10 10:19:24+00:00,PR_MERGED,90,4,2,Go,Failure,62.0,SUBLIME,macos,3.35,361.07,113,0,false,17.5,false,False,71.0,human
evt_cf801956e03c,user_995,repo_564,2025-03-23T08:08:48Z,ci_run,29,4,2,rust,FAILED,57.9,vim,win,7.26,271.77,117,6,True,,No,No,40.0,Human
evt_3c56ccbf7bc2,user_1413,repo_228,2025-02-15T12:44:54Z,push,19,44,1,Java,Success,-10.184064044278824,Vscode,linux,4.0,251.73,186,16,Yes,,No,False,,human
evt_d6d6a604b8b6,user_2625,repo_930,2025-09-09 23:49:21-05:00, ci_run ,1,1,1,Javascript,SUCCESS,65.5,Vim, MACOS ,14.93,132.64,117,14,false,,False,No,38.0,human
evt_82b1b0ad37e6,user_2129,repo_989,06/25/2025 06:14,pr_merged,32,2,1,C++,SUCCESS,57.6,Vscode,macOS,14.54,5.55,55,0,False,31.9,0,False,28.0, HUMAN 
evt_ce7a61822caf,user_2670,repo_977,2025-11-05T07:56:43Z,review_comment,12,4,1,Java,Failure,"74,8",Sublime,Linux,,306.32,181,6,No,,0,No,51.0, HUMAN 
evt_e1e2b42855db,user_2604,repo_1121,13/10/2025 02:59,CI_RUN,15,4,7,JAVA,Cancelled,69.2,IntelliJ,Macos,12.09,180.27,82,4,0,,false,false,45.0,Human
evt_d22ca46fa703,user_906,repo_631,2025-02-28T20:08:54Z,ci_run,9,6,1,go,success,78.1,Vim,Linux,5.29,461.9,146,3,No,,0,False,81.0, HUMAN 
evt_0b9bc136ed92,user_2160,repo_350,2025-10-24T20:04:15Z,pr_merged,143,2,1,C++, failed ,63.5,IntelliJ,linux,11.95,479.91,101,9,false,59.3,0,No,47.0,human
evt_5373d871bb12,user_1404,repo_356,10/23/2025 15:49,test_run,15,5,1,Rust,failed,78.3,IntelliJ,Windows,13.01,357.93,140,15,false,,false,false,,Human
evt_1aca2377154e,user_1637,repo_309,2025-11-10T18:24:54Z,Pr_opened,18,72,1,java, failure ,92.3,VIM,Macos,5.72,452.15,203,13,No,83.4,false,0,45.0,Human
evt_3c21b7cc0533,user_2780,repo_92,2025-02-21 13:39:44+01:00,pr_merged,49,1,1,Rust,FAILURE,94.5,SUBLIME,LINUX,14.61,370.85,49,64,false,26.7,0,False,35.0, HUMAN 
evt_331d2d2284fe,user_1421,repo_1015,2025-02-20T06:54:01Z,pr_opened,25,9,1,JAVA,failure,61.6,Sublime,Linux,15.63,,159,19,0,46.6,False,No,70.0,Human
evt_05edf946efff,user_2377,repo_552,03/18/2025 14:18,review_comment,4,0,1,C++,cancelled,98.2,Sublime,Linux,13.17,429.94,117,3,0,,1,No,26.0,BOT
evt_d2b742fed94d,user_2578,repo_310,11/03/2025 14:31,REVIEW_COMMENT,22,1,1,RUST,failed,62.0,Sublime,WIN,20.69,,214,11,False,,No,0,46.0, HUMAN 
evt_072a57e87bb8,user_1833,repo_1042,14/03/2025 11:31,REVIEW_COMMENT,11,3,5,Go,SUCCESS,"92,7",NANO,Win,16.12,272.27,113,0,0,,False,No,35.0, Bot 
evt_a87c819a564a,user_1696,repo_162,2025-07-13T13:31:38Z, review_comment ,84,3,1,java,FAILED,89.1,SUBLIME,WIN,11.5,424.57,111,17,1,,No,False,50.0,Human
evt_cabf58666708,user_742,repo_981,01/23/2025 20:53,commit,3,3,3,JavaScript,FAILED,85.0,vim, Linux ,10.68,365.0,164,6,No,,0,False,48.0,Human
evt_988d29066445,user_1331,repo_637,30/10/2025 20:40,push,7,2,7,java,SUCCESS,82.9, VIM , Windows ,8.2,272.06,118,8,False,,No,1,40.0, HUMAN 
evt_36caa9d57ad7,user_58,repo_775,2025-12-15 12:33:58+00:00,commit,7,8,1,go,failure,62.9,VSCode,macOS,12.97,192.69,156,7,0,,No,false,74.0,Human
evt_1d5b1cf8dc13,user_343,repo_1102,2025-10-20 06:43:44-05:00,pr_opened,10,1,1,RUST,Failure,67.5,intellij,Win,5.79,423.69,140,9,false,51.1,False,False,35.0,human
evt_009b35c785af,user_2873,repo_544,2025-03-28T00:52:42Z,Push,4,10,1,C++,Cancelled,14.2,VSCode,Windows,15.91,99.08,128,17,false,,False,True,63.0,human
evt_bd960a1521d5,user_2467,repo_204,03/09/2025 13:03,PR_OPENED,32,33,5,JavaScript,failure,68.5,vscode,Linux,10.37,507.23,122,22,1,80.5,No,0,47.0,Human
evt_70c5316317a5,user_2068,repo_378,2025-04-26T21:50:15Z,review_comment,12,32,9,C++,FAILURE,80.9,nano,MACOS,5.79,422.77,113,10,True,,false,No,41.0,Human
evt_fa5810598bc7,user_1117,repo_839,18/05/2025 04:16,ci_run,0,49,5,RUST,failure,81.6,VSCode,win,16.92,356.15,113,13,true,,No,False,79.0,human
evt_459c93f79167,user_1023,repo_1086,2025-12-26 05:01:14+01:00,TEST_RUN,94,3,3,C++,FAILED,56.3,NANO,macOS,14.91,3.15,151,0,No,,false,No,49.0,Human
evt_c1bafb85bc0b,user_1769,repo_1074,2025-03-17 19:13:35+01:00,Push,23,30,2,C++,FAILED,96.7,vim,WINDOWS,19.81,455.41,118,16,0,,False,false,8.0, HUMAN 
evt_a403d67c1943,user_1741,repo_454,2025-02-05 19:16:15-05:00,pr_merged,14,10,1,C++,SUCCESS,95.0,INTELLIJ,WIN,,193.62,198,3,0,22.3,true,No,, HUMAN 
evt_054d1b7c7223,user_908,repo_652,2025-10-24T21:27:47Z,review_comment,23,47,1, Python ,SUCCESS,74.4,VSCODE,macos,25.96,423.01,16,8,False,,No,0,47.0,Human
evt_8b4edf1c8214,user_1384,repo_1063,06/03/2025 14:35,review_comment,8,2,4,Go,failure,93.6,vim,Windows,12.76,398.67,117,26,0,,false,0,,human
evt_ad1886f0ba11,user_1600,repo_298,2025-03-04 09:32:46-05:00,test_run,33,21,1,Go,success,61.9,IntelliJ,LINUX,9.74,299.33,168,25,False,,False,False,24.0,human
evt_3a0521dff89e,user_434,repo_22,2025-02-21 02:32:36+00:00,Review_comment,26,28,1,javascript,success,73.6,nano,Windows,7.56,271.85,92,1,false,,False,false,61.0,human
evt_b19160651ad1,user_2630,repo_990,10/11/2025 03:20,commit,130,4,1,Go,SUCCESS,68.1,intellij,LINUX,9.88,261.56,135,25,True,,No,No,44.0,Human
evt_0eb5cb5410f5,user_931,repo_1016,10/27/2025 11:57,review_comment,10,28,1,java,cancelled,63.4,Nano,LINUX,10.8,332.93,115,17,No,,No,True,95.0,Human
evt_2591ff08ecf0,user_2489,repo_221,2025-10-30 09:37:43+00:00,pr_opened,5,14,1,C++,FAILED,100,VIM,Windows,12.76,318.57,159,11,false,34.9,No,true,41.0,human
evt_f2357c69eb60,user_642,repo_921,01/26/2025 19:55,Push,7,42,1, C++ ,success,100,Nano,Windows,405.61,217.54,96,8,1,,No,No,64.0,human
evt_731fb3c57882,user_132,repo_352,2025-03-20 03:08:55+00:00,Pr_merged,40,0,15, Python ,failed,62.6,vim,windows,20.76,450.27,141,7,False,49.3,0,False,49.0,human
evt_5255d294e11f,user_581,repo_552,2025-11-07T17:36:19Z,review_comment,12,0,1,Python,cancelled,75.8,Vim,linux,2.51,500.56,84,0,0,,0,False,87.0,Human
evt_ba705bc99421,user_1028,repo_813,08/10/2025 05:53,PUSH,8,16,1,PYTHON,FAILED,88.9,vim,linux,6.57,556.06,83,18,False,,0,0,43.0, HUMAN 
evt_67a00d566739,user_1372,repo_561,10/26/2025 01:28,commit,0,32,2,Rust, failed ,99.3,Nano,LINUX,3.41,304.66,92,10,true,,No,1,56.0,human
evt_6303b42dc027,user_1906,repo_713,26/03/2025 08:59,review_comment,41,6,1,C++,FAILURE,"79,3",IntelliJ,Linux,8.31,311.46,155,7,No,,0,Yes,13.0,human
evt_8cd38b03e0f1,user_2751,repo_335,2025-01-02 10:25:19+01:00, commit ,29,17,1,Java,failure,77.4,Vim,Linux,9.6,135.32,150,12,0,,No,No,86.0, HUMAN 
evt_1fffd4914240,user_2937,repo_1057,2025-07-31 23:14:44+01:00, pr_merged ,23,36,1,PYTHON,cancelled,100, VSCode ,LINUX,7.59,197.89,119,8,No,51.7,False,False,42.0,bot
evt_e51e432d370c,user_823,repo_749,2025-10-06T01:28:56Z, review_comment ,26,7,1,JavaScript,SUCCESS,88.3,VIM,win,3.21,266.11,129,10,No,,False,False,34.0,human
evt_2b8f094a196a,user_1677,repo_1126,2025-03-03T06:38:58Z,PUSH,32,10,1,C++,SUCCESS,97.1,vim,LINUX,8.44,341.3,70,18,False,,0,0,25.0,Human
evt_564792c8c9b2,user_2617,repo_36,24/06/2025 08:08,Ci_run,16,1,1,python,Success,71.5,intellij, linux ,7.87,261.42,133,21,0,,False,0,51.0,Human
evt_037d437a3c21,user_2035,repo_1108,09/11/2025 05:08,REVIEW_COMMENT,20,13,2,JavaScript,cancelled,82.9,VIM,win,5.1,324.45,135,0,False,,False,False,56.0, HUMAN 
evt_1085821c9d0d,user_2335,repo_581,07/05/2025 12:01, test_run ,11,0,1, Rust ,Success,100,Sublime,macos,15.02,125.62,158,14,true,,False,False,32.0,human
evt_27934f15f163,user_283,repo_459,11/27/2025 13:51,pr_merged,58,5,4,Java,CANCELLED,71.2,VSCode, macOS ,9.17,471.36,123,15,0,88.4,false,false,62.0,Human
evt_cf2914800255,user_1986,repo_78,19/12/2025 09:03,ci_run,24,6,1,RUST,FAILED,88.0,VIM,Linux,0.56,237.8,133,0,False,,1,0,23.0,human
evt_4502c83998bf,user_2887,repo_82,2025-03-27 22:48:18-05:00,pr_merged,50,0,6,Rust,SUCCESS,88.6,nano,macOS,11.24,327.04,102,111,No,35.5,False,true,,human
evt_da4979ce51fe,user_2323,repo_1098,2025-03-22T17:24:59Z,COMMIT,6,28,5,JavaScript,cancelled,80.4,VSCode,Linux,6.41,259.53,150,13,1,,False,false,23.0,human
evt_b0a201a1978d,user_1297,repo_1132,2025-10-22T06:10:06Z, pr_merged ,55,5,1,Java,FAILED,97.4,VIM,WIN,13.2,194.15,133,8,0,8.5,false,False,60.0,human
evt_e1542cf981a9,user_45,repo_541,2025-12-29 00:15:58+01:00,pr_merged,9,33,1,RUST,FAILED,"74,9",VIM, macos ,1381.99,324.45,165,12,0,72.8,No,0,25.0, HUMAN 
evt_68189b718dc3,user_1825,repo_1092,05/01/2025 08:55,REVIEW_COMMENT,23,10,2,Java,success,60.6,VSCode,Windows,14.97,183.24,67,13,false,,No,No,39.0,Human
evt_b3923390e116,user_1657,repo_809,2025-10-16 21:43:44-05:00,review_comment,4,18,9,Rust, success ,100,nano,linux,2.28,4.5,75,17,false,,0,False,39.0,human
evt_a700bf802885,user_1963,repo_570,10/21/2025 07:06, test_run ,5,30,5,java,failure,71.6,Sublime,linux,61.24,443.72,144,13,0,,false,false,64.0,Human
evt_4b468d664ef4,user_2149,repo_332,01/09/2025 19:29,Review_comment,22,1,9,Java, cancelled ,80.7,vim,Win,8.31,239.61,122,17,false,,False,False,38.0,bot
evt_c821ca60230d,user_2142,repo_570,2025-11-14 20:49:46+01:00,review_comment,51,10,1,go,success,89.4,INTELLIJ,Windows,14.05,,117,17,False,,False,No,29.0,human
evt_2801ec23d372,user_163,repo_269,03/24/2025 19:12,Review_comment,25,0,2, java ,FAILED,69.0,VSCODE, Linux ,4.09,304.49,193,11,false,,0,0,53.0,Human
evt_3787976666cd,user_3,repo_143,2025-07-13T19:42:12Z,Pr_merged,11,4000,1,Go,success,"61,1",IntelliJ, Windows ,4.68,315.11,92,10,Yes,28.6,false,false,76.0, HUMAN 
evt_160cd40ee2f2,user_804,repo_1099,12/26/2025 02:49,Pr_merged,40,34,1,JAVASCRIPT,cancelled,52.1,Sublime,Linux,7.49,546.69,85,5,false,11.3,false,false,,human
evt_9d2af7553598,user_352,repo_1157,06/24/2025 22:04,pr_merged,8,18,2,java,failure,95.4,intellij,win,2.75,262.29,101,107,No,9.0,0,false,31.0, HUMAN 
evt_779013e848e0,user_2266,repo_686,2025-07-26 12:06:42-05:00,test_run,1,7,5,Java,SUCCESS,75.5,Vim,MACOS,8.73,434.78,80,5,Yes,,No,false,87.0,human
evt_e29676ff43b4,user_881,repo_844,2025-10-25T12:35:54Z,pr_opened,5,5,2,GO,SUCCESS,84.8, vim ,Windows,15.09,248.76,159,11,True,30.1,No,true,,human
evt_e52542a14d88,user_1432,repo_256,02/28/2025 17:56,Pr_opened,10,13,5,Python, SUCCESS ,79.7,vim,Win,16.94,442.64,93,0,false,13.3,0,false,40.0, HUMAN 
evt_03c375c2ed70,user_2674,repo_964,2025-10-17 22:44:18-05:00,REVIEW_COMMENT,1,8,2, JAVASCRIPT ,SUCCESS,60.3,Vscode,LINUX,17.87,477.57,97,1,No,,False,false,36.0,bot
evt_315853a79a9c,user_982,repo_22,2025-07-01T14:10:25Z,Commit,1,14,5,rust,Failed,"60,6", sublime ,linux,16.13,392.05,140,8,False,,false,0,42.0,human
evt_6157e4beab0a,user_861,repo_610,2025-08-16 01:10:13+01:00,review_comment,10,15,1,Rust,Cancelled,63.1,Sublime,macos,1.85,49.17,147,24,1,,0,false,8.0,Human
evt_93323c9743f1,user_2225,repo_342,2025-03-21 17:57:38+01:00,push,14,33,4,Javascript,FAILED,77.9,vscode,Windows,6.64,344.0,76,3,False,,No,No,29.0,human
evt_84b32a2aca45,user_975,repo_921,2025-09-19T14:18:05Z,pr_opened,27,12,1,Python,FAILURE,94.2,VIM,Windows,2.05,310.49,207,20,No,12.9,false,false,68.0, HUMAN 
evt_42260f672ab5,user_1195,repo_518,31/03/2025 13:28,pr_opened,15,1,1,C++,FAILED,72.9,intellij,Windows,317.76,398.66,121,16,No,71.7,No,Yes,,human
evt_2f85941a5eed,user_2197,repo_146,2025-04-29T14:22:29Z,ci_run,27,0,1,Javascript,failure,87.5,nano,WIN,4.63,358.95,75,16,No,,0,False,,human
evt_795e7a67d991,user_874,repo_687,2025-03-29T07:29:59Z,Review_comment,0,19,1,JAVA,cancelled,95.9,vim,Windows,6.74,121.48,146,14,1,,0,true,38.0,human
evt_160be81b27d8,user_1999,repo_370,08/18/2025 01:06,push,4,30,1,javascript,cancelled,69.6,Vim,macos,5.57,369.14,79,3,false,,0,false,77.0,Human
evt_a91eb03714e4,user_1694,repo_791,2025-04-09T07:37:57Z,PR_OPENED,40,57,13,Rust,SUCCESS,100,VIM,linux,3.63,,70,18,False,21.9,0,False,45.0, HUMAN 
evt_879c008b128b,user_1793,repo_1054,20/11/2025 21:05,commit,13,4,9,RUST,SUCCESS,91.3,SUBLIME,Win,0.64,268.75,165,1,No,,1,False,78.0, HUMAN 
evt_bb5188b99558,user_2279,repo_1169,27/03/2025 14:24,pr_merged,4,3,6,RUST,FAILED,57.1,Sublime,WINDOWS,11.33,329.79,134,14,0,9.6,0,True,41.0,human
evt_258847e0bd37,user_75,repo_282,19/06/2025 05:35,REVIEW_COMMENT,8,7,1, C++ ,success,76.2,VSCODE,linux,13.94,38.97,92,121,0,,False,No,14.0,human
evt_f8af5ef9a2c3,user_1285,repo_23,03/26/2025 12:30,ci_run,20,28,4,GO,Failed,91.4,Nano,Linux,5.88,373.15,146,21,false,,0,1,46.0,human
evt_af15439df05f,user_1877,repo_19,2025-01-20 16:28:30+01:00,pr_merged,10,1,1,c++,success,67.1,VIM,macos,8.43,197.79,164,8,false,21.5,False,False,,Human
evt_1efad348cf0e,user_2959,repo_991,2025-08-02T02:24:07Z,commit,20,9,4,java,CANCELLED,72.3,Vim,Windows,6.8,361.16,210,10,True,,No,false,43.0,human
evt_01b3d9c80416,user_589,repo_148,2025-01-19 01:55:06-05:00,pr_opened,14,16,1, Rust ,cancelled,72.2,IntelliJ,Windows,729.99,187.58,189,5,True,17.4,No,false,5.0,human
evt_339ac590ccb2,user_127,repo_1005,06/26/2025 23:49,pr_opened,77,27,1,Go,failed,83.3,Sublime,Windows,8.73,7.92,51,17,0,58.4,false,false,45.0,Human
evt_00d9f39cad55,user_389,repo_1045,17/07/2025 10:58, pr_merged ,9,4000,1,c++,SUCCESS,59.2,vim,linux,6.12,449.3,196,20,False,43.0,0,0,79.0,Human
